frame_id,timestamp,nose_x,nose_y,nose_z,nose_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility
0,0.0,0.25168120646623265,0.002812452569013008,-3.4911614651921505,0.9999129772186279,0.24867905206224578,0.14593511327882053,0.2782042211778992,0.9999529123306274,0.051663284565265116,0.13466434126967428,-3.799700568859482,0.9999572038650513,0.29249432405709763,0.30163961794660593,1.5648607643406292,0.834848165512085,0.01443809525843409,0.32496013759273135,-4.285343307512549,0.9942546486854553,0.3999152856419277,0.41258373667724446,0.1434686113477066,0.9666869640350342,0.1322058448322084,0.4247994877761577,-4.855676033841693,0.9823557734489441,0.43881187910524805,0.4380316223783994,-0.22474418751824418,0.9411289691925049,0.16707526982642323,0.4544245653837876,-5.475968417959062,0.9637634754180908,0.24005617686610276,0.4910263733786006,1.3025780278205783,0.9997565150260925,0.12219371889289311,0.5012971464665671,-1.3035638579005513,0.9997186064720154,0.27825504334969364,0.693076994859961,3.711293794211757,0.8233342170715332,0.14263513706680647,0.718588396101791,1.0029554714973221,0.9809179306030273,0.26712512480601464,0.8869312796911554,6.803599394035027,0.9035998582839966,0.11387486872106403,0.9386553153202721,4.493992138340383,0.9844494462013245,0.22528975762685444,0.9351511723809077,7.040983108805549,0.8864282965660095,0.08491865965217758,0.9660647658933145,4.74358507804728,0.9139212369918823,0.3940153526906046,0.9416752028316873,5.799557126236908,0.9577842950820923,0.2080529075014146,1.0,2.9968892751917844,0.9837550520896912
1,0.041666666666666664,0.2503512802444994,0.002812452569013008,-2.8005543792836947,0.9999068975448608,0.2510438877371957,0.1481742909532509,0.5353549004777622,0.999950647354126,0.052550071977648265,0.13786513878310092,-3.7228800420137897,0.9999569058418274,0.29713950886267243,0.30337317804686437,1.6402152918181734,0.827828586101532,0.01443809525843409,0.323638689018227,-4.233598792113137,0.9943457245826721,0.4035802138199506,0.4035005225995559,0.28059769553891595,0.9651744365692139,0.12660258371714014,0.41386320574981905,-4.675900055233638,0.9827728271484375,0.4443273771823793,0.43588407556906594,0.007180019095163235,0.9390267729759216,0.15836158616867071,0.44745107127192696,-5.262250829900351,0.9645073413848877,0.2397987504147642,0.48692115760878996,1.3282127628781555,0.9997491836547852,0.12330874719080043,0.49829474238350313,-1.3293046032757616,0.9997102618217468,0.2760296072050009,0.6949338038320918,3.5929327640505404,0.8203866481781006,0.13907738683275078,0.7165488873020883,0.6270945314315054,0.9811030030250549,0.2654838023727674,0.8870667134547159,6.405315696262748,0.9040601849555969,0.11564157753915395,0.9361238217300002,3.7346876175315025,0.9847584962844849,0.22734002004318252,0.9206966774611843,6.618760851152691,0.8869529962539673,0.08592764682787919,0.9638161509422999,3.945405032326775,0.9140826463699341,0.3915808007777325,0.9414084592667573,5.492128741044071,0.9579364061355591,0.2089263043838779,1.0,2.244142091627263,0.9839725494384766
2,0.08333333333333333,0.25126400633672935,0.002812452569013008,-2.7709376878954988,0.999893307685852,0.2561344272694167,0.14980055077186935,0.5005341922703631,0.9999450445175171,0.054949378325901875,0.1432505609247329,-3.645843858830957,0.999955415725708,0.3113243193805579,0.3020373860320092,1.6107144264762316,0.8219770789146423,0.01443809525843409,0.3236305297445338,-4.165942423635486,0.9944068193435669,0.41954753470013806,0.394023672114531,0.2575779798570482,0.9624109864234924,0.11862390940625046,0.4088765898461296,-4.6054586552042505,0.9830688238143921,0.4649932957537536,0.4305337049896709,-0.018684225930865588,0.9348971247673035,0.1475016068374921,0.4391582353148479,-5.172048746340008,0.9650382399559021,0.2428048753882841,0.48175703274592163,1.3123941048725067,0.9997227787971497,0.1268095675215769,0.4954259755559322,-1.3134234686301132,0.9996855854988098,0.2778914935785236,0.6959276109221317,3.4675380806708507,0.815712034702301,0.1402599468694778,0.7158154091939634,0.5375284685929168,0.9810656905174255,0.2661361893366404,0.886749489420045,6.167698860858009,0.9035888910293579,0.11923811569565575,0.9355905022898482,3.519714409456413,0.9848499894142151,0.23090780025205954,0.9146943316814652,6.372998696874099,0.8873230814933777,0.08926283498156541,0.9635429969574972,3.720506620976977,0.9134581685066223,0.38865396523860907,0.9406316927089016,5.2797061726283525,0.957790195941925,0.2121540348822184,1.0,2.0463057866608065,0.9839717149734497
3,0.125,0.25629234089217323,0.002812452569013008,-2.8239027975343354,0.999901533126831,0.259384377055719,0.1499838477725525,0.5473458781955648,0.9999458193778992,0.06042388946307849,0.1495998172433331,-3.6868267015961664,0.9999557137489319,0.31976412045167196,0.28915794731522476,2.108208665622216,0.8235830664634705,0.01443809525843409,0.32367453613922514,-4.579039184893031,0.9946418404579163,0.4430361759576359,0.3742036012590351,1.1774341171434872,0.964218020439148,0.10273950499377225,0.40121388266337654,-5.789799362635256,0.9841164350509644,0.4998404904641476,0.418255203851845,0.9700401148398899,0.9378275275230408,0.12845767529359986,0.4298452237544754,-6.440623182927569,0.9671223163604736,0.24647426898171862,0.4827432151419669,1.3262689173282682,0.9997199773788452,0.13233615552833886,0.49610592104093476,-1.3273091211690538,0.9996799826622009,0.2814309766512256,0.6968092390070088,3.5909333789542823,0.8202107548713684,0.14284352332579564,0.7160009701400162,0.5847924577447778,0.9817522168159485,0.2708712105582901,0.8864512164153595,6.318915877168798,0.9061060547828674,0.12455705493401069,0.9356658961232306,3.8416741817822726,0.9854244589805603,0.2376896041714679,0.9131656252421577,6.5308473567012175,0.8899224400520325,0.09480931482016348,0.9636473910043332,4.062831685168779,0.9160730838775635,0.3923927201927667,0.9405594004454191,5.620627940882123,0.9588547945022583,0.21745245659780751,1.0,2.365666661256251,0.9845266342163086
4,0.16666666666666666,0.25894046247590335,0.002812452569013008,-2.8522318575605223,0.9999057054519653,0.2622530516833142,0.148124985829446,0.5100408984985638,0.9999473690986633,0.06363219372787464,0.15405153077535777,-3.540563535914785,0.9999518990516663,0.3422739858679496,0.27351503661805326,1.9298988369238876,0.8327276110649109,0.01443809525843409,0.3218186150300845,-4.742458890756011,0.9945507645606995,0.4747122857663778,0.36477199595322524,0.9628069057698951,0.9662313461303711,0.0791572179536526,0.3889560504207431,-6.263918195623051,0.9846032857894897,0.529827121253121,0.40066196778920715,0.7688477728646951,0.9409353733062744,0.09909748495975965,0.41682813831319365,-6.917146659766045,0.9683469533920288,0.2456987589076606,0.4819462781383602,1.286212727827857,0.9997135996818542,0.13388668145010416,0.49603754415343404,-1.287652068985256,0.9996650815010071,0.2811646538554573,0.6958066026933512,3.5441415076362213,0.8207850456237793,0.1437912446971942,0.7147686486838927,0.6715935458552639,0.9815101623535156,0.2734700933224056,0.8848299204825649,6.250138329063092,0.906213104724884,0.12729396953542182,0.935307681131208,3.757563014175621,0.9852126240730286,0.2433590243521558,0.9120126989629637,6.462162607094611,0.8893130421638489,0.09756324158953301,0.9638619680038618,3.971997249761563,0.915060818195343,0.39395119587401767,0.9396560456044318,5.451066417351109,0.9585434198379517,0.22176873467987024,1.0,2.3358526255359955,0.98420250415802
5,0.20833333333333334,0.26274357509841595,0.002812452569013008,-2.9366879625447813,0.9999123811721802,0.2665947896276486,0.14703515569255118,0.5102908872526719,0.9999489784240723,0.06926965820863747,0.15266141670178637,-3.431541438725241,0.9999492168426514,0.36649101798808675,0.2646131356514235,1.8641526086028959,0.8423046469688416,0.01443809525843409,0.3183688501935232,-4.841068568067093,0.9942866563796997,0.51455700538777,0.3519488180226439,0.8608597153094903,0.968267023563385,0.05123244279107943,0.3694168100698261,-6.730611340196402,0.9849410057067871,0.5668539012287831,0.38009743505248905,0.657135274108719,0.9440749883651733,0.07282837373965916,0.3870777070778942,-7.432727553132243,0.9693845510482788,0.24893930679207935,0.48146879147314614,1.2759366851607925,0.9997161030769348,0.1381561801609346,0.4957516458917292,-1.277969391473212,0.9996647238731384,0.28047920105529567,0.6933061109631311,3.844201220855261,0.8266547918319702,0.14706309549631083,0.7147969000186153,0.9815750266580673,0.9823433756828308,0.2775768035460824,0.8811935376169686,6.821748501840219,0.9099059104919434,0.13070233514596707,0.9354209535828285,4.1785635903718985,0.9858690500259399,0.2500416590495052,0.9088972567190047,7.068961074812786,0.8927611708641052,0.1009957732691609,0.9650558612260692,4.420802792201033,0.9177298545837402,0.3977731709037022,0.9349507895166914,6.084992731802283,0.9600429534912109,0.2264428853261554,1.0,2.8375115672154405,0.9847602844238281
6,0.25,0.2708929282313943,0.002812452569013008,-2.749481139115791,0.9999171495437622,0.2835323701237431,0.145302702850486,0.4782309572833979,0.9999496936798096,0.0784362103146157,0.15018361085567924,-3.032732030604391,0.999948263168335,0.4015471723528129,0.25973057515842146,1.756887705570696,0.8502392172813416,0.01443809525843409,0.31584314625053095,-4.515950285309387,0.9939232468605042,0.5667640012029562,0.3398188497365032,0.7806534653871143,0.9701377749443054,0.04065625127113925,0.34931286796355654,-6.438648789561105,0.9854199886322021,0.6246987441644288,0.36197911630732454,0.5153749665100292,0.9472428560256958,0.062343670710084224,0.3512696055517361,-7.107700395436944,0.9706946611404419,0.2587970171487938,0.4790756975512106,1.225284901275913,0.9997085332870483,0.14727931188772764,0.49282620684044626,-1.2272576320751714,0.9996650815010071,0.2896791161072765,0.6910732516292254,3.653099919977845,0.8291003108024597,0.1568090053672917,0.7129162418422034,0.4327494240246748,0.9832091927528381,0.2873804962394283,0.8809705535798948,6.35098826146041,0.9135323166847229,0.13843658373781956,0.9350909118794589,2.9794402645833533,0.9865171313285828,0.2613425631101885,0.9070433617690656,6.560387496665373,0.8961931467056274,0.10873990340341906,0.9657565587451379,3.154015360874657,0.9198455214500427,0.40763050307440657,0.9317541088221898,5.650616090470838,0.9612219929695129,0.23553421856860218,1.0,1.5762423808258685,0.9852216243743896
7,0.2916666666666667,0.2868101367551845,0.002812452569013008,-2.5698210499580947,0.9999228119850159,0.30640180051679033,0.14348955907829294,0.610723854636279,0.9999503493309021,0.09427199618926979,0.148671433627565,-2.8675076773616834,0.9999486207962036,0.44153556193634047,0.24794022316189482,2.0639296089148944,0.8604273200035095,0.01443809525843409,0.3083035730917742,-4.551749268839523,0.9939124584197998,0.6146567415595786,0.32337618187188816,1.2783633122479017,0.9721960425376892,0.03480098780938896,0.329247354177034,-6.844931651757012,0.9863370060920715,0.6777911203599968,0.34140416891753445,1.1592121138429938,0.9505439400672913,0.05778984302026975,0.32456337600889884,-7.5107266734009235,0.972640872001648,0.2793218656611164,0.4777306463072906,1.1821942178831442,0.9996961951255798,0.16572145744462863,0.49065945324537436,-1.184150700308406,0.9996656775474548,0.3077077473315574,0.6895468371205569,3.5033910369247985,0.8335752487182617,0.17590325216016772,0.7110744023779807,0.04820801775408634,0.9839893579483032,0.30595519730907095,0.8807514217057275,6.123252450247169,0.9170455932617188,0.15577177930762862,0.9333985752339794,2.2237808306253335,0.9871183037757874,0.2802473382102873,0.9070719381767571,6.323282849715451,0.8982840180397034,0.12531501060458083,0.964952459012031,2.3683117469843507,0.921825110912323,0.4264118595671414,0.9299023899558518,5.414609044783565,0.9622282385826111,0.25172434210351236,1.0,0.8582120622351226,0.9857426881790161
8,0.3333333333333333,0.305746771299922,0.002812452569013008,-2.370506298487151,0.9999240040779114,0.34212874618324485,0.1386639435765918,0.5906833260104466,0.999948263168335,0.10523771941339635,0.14430449675395712,-2.5030120250050465,0.9999481439590454,0.5015981411695146,0.23039660635633155,1.9106945347964341,0.8686740398406982,0.01443809525843409,0.2962420369759666,-4.348348155306526,0.9936503171920776,0.6808446248453821,0.2794294371213262,1.182580329113248,0.9739923477172852,0.010665169313981955,0.287150662175676,-6.980147885946755,0.9871388077735901,0.7515111602402168,0.29214186002580617,1.085923046068453,0.9535181522369385,0.009570236833595338,0.2789122207672039,-7.633130088933304,0.9743971824645996,0.3055029712258548,0.47479540804728354,1.0416930102435353,0.9996638298034668,0.1845981454385173,0.48770900770234815,-1.0440566755862766,0.9996694326400757,0.32824034645091127,0.689267166993779,3.1681599931724804,0.841314435005188,0.19553639751672114,0.712044964337819,-0.7025066465009037,0.9845613837242126,0.3258692489863787,0.8792301814219408,5.847002765594695,0.9212608933448792,0.174651969557742,0.9316019058962398,1.1584916608438898,0.9875421524047852,0.30055839888920555,0.9054334531855832,6.0558301038530145,0.900018572807312,0.1446693630754749,0.9630375074574142,1.2766617679660932,0.9224977493286133,0.4461814171381247,0.9290678525956071,5.178354092725759,0.9634052515029907,0.2650783842251813,1.0,-0.2199733606300028,0.9861856698989868
9,0.375,0.3177478381962829,0.002812452569013008,-2.4822391595885662,0.9999281764030457,0.3599912332383824,0.13275766804140973,0.5369478493389974,0.9999464154243469,0.11251234580943176,0.140953707594,-2.4795495019487475,0.9999486804008484,0.5403877460035416,0.2127930800885662,1.9511490989091649,0.8771892189979553,0.01443809525843409,0.293675281610153,-4.413533773380183,0.9938338994979858,0.7295508198045371,0.2536071292653384,1.423389855599103,0.9759196639060974,0.007567750512620198,0.2503173872589909,-7.102070024967364,0.9882183074951172,0.8005627923981106,0.2640318999936616,1.3918237084355056,0.9566977620124817,0.003512655240279594,0.23133285532463094,-7.750060150999621,0.9765477180480957,0.32287490943731995,0.47635287739932597,0.9993154832042286,0.9996592402458191,0.19811256543312428,0.48965399105619156,-1.0017787300488477,0.9996824860572815,0.3432158423245237,0.6895068709962202,3.3252131283680435,0.8492287993431091,0.20861917353347295,0.7179765148137679,-0.21188600940082095,0.985216498374939,0.3393058345499734,0.8772899420532569,6.362065579697965,0.9253376126289368,0.18488954495479287,0.9300404132198915,1.9914923433934268,0.9880011677742004,0.31388937994283683,0.902664742507802,6.614667122055179,0.9034836888313293,0.15467584243684948,0.9610578469871145,2.1529488921606643,0.9242965579032898,0.4599136615725131,0.9271424074575777,5.836666166017779,0.9647257924079895,0.2772673565432322,1.0,0.7973251916629097,0.9866039156913757
