stage,nose_x,nose_y,nose_z,nose_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility
ready,0.35552040476470387,0.09474463007368915,-2.6769628336102542,0.9999124556779861,0.46545251365849116,0.18846813013246394,-0.028179015842766622,0.9990897476673126,0.18902667792112762,0.22109764791559158,-1.404410040263993,0.9998680502176285,0.6313071208127105,0.13486861260192923,-0.4112402021875612,0.8124424964189529,0.00989137639462245,0.2859742423009415,-3.4225980699095406,0.9951254427433014,0.731055519046185,0.03235520614701725,-1.6363631090757138,0.8591635674238205,0.05234984767280153,0.16515670597739165,-5.698448258949601,0.9923741966485977,0.760142737970612,0.0060459758699191,-1.9015366091925772,0.8490030169487,0.05342396617835215,0.13457569932271646,-6.214275949561124,0.9850000292062759,0.4468823298652239,0.5101591971480334,0.4990610697146114,0.9993595480918884,0.2835740758191198,0.5134610968919795,-0.5012679868756842,0.9997014552354813,0.5016757439189842,0.7141202630911107,1.1078124984253883,0.8529791235923767,0.23513462003259752,0.7275226164027833,-0.5754813808029652,0.9889343678951263,0.5337062475861968,0.8942394264248357,2.9400207832440133,0.9018834382295609,0.1735118929150247,0.9229569582040551,0.8796980862381235,0.9900540262460709,0.5067858082894268,0.9296411705585645,3.0445303933692553,0.8855978846549988,0.16432026381337464,0.9464221456735141,0.9568779933256778,0.9339237660169601,0.6330572578325764,0.9574399642010837,1.8598103963530808,0.9312202781438828,0.20896237585029281,0.9930041586646671,-0.46173317667327957,0.9853721559047699
backswing,0.3122049044203015,0.052220538394759854,-1.345431049478841,0.999950960278511,0.36656679027028094,0.1693111008519507,2.257757124471386,0.9996821284294128,0.19129391501963455,0.1638197078006536,-3.025891275870529,0.9997311383485794,0.5063433080380348,0.2380008950645418,4.611270612359022,0.842809185385704,0.12342006690799495,0.1630858551009853,-5.547087339395133,0.9969217926263809,0.6753594546368105,0.21105994502048217,5.318405930634993,0.9073885381221771,0.15973756563763522,0.05363705301434822,-7.200482615011774,0.9959640800952911,0.7272038230566786,0.1998978303755602,5.663491013807589,0.8967145681381226,0.154231792993205,0.038478825432803496,-7.942634361088605,0.9882289171218872,0.3776549249006577,0.4630705678986028,1.5677906569927662,0.9997391551733017,0.27630338319111625,0.46682887115073657,-1.5726406555428396,0.999789297580719,0.42971919117824575,0.6739872100972457,2.4770538219199416,0.922964558005333,0.2881455327988942,0.6812497990506389,-1.382827829128265,0.9947052896022797,0.4351814268061849,0.8671680515806923,4.300084077013734,0.9731406271457672,0.1817911249428698,0.8502610045208806,0.05513719922337673,0.9950652718544006,0.4145483206910899,0.9021469972758069,4.402514567762641,0.9238777309656143,0.16683776499670389,0.8673688946500234,0.15375617155513038,0.9459740519523621,0.52528728392463,0.9253109223136566,3.1162032455844697,0.9774352759122849,0.17657080674746353,0.9431151158333626,-1.1102880407088345,0.9920923262834549
impact,0.3500374354160906,0.09671409713192215,0.3343993846273149,0.9997531473636627,0.27338977221082683,0.20172368127256102,5.2020333701884205,0.9994999915361404,0.26407437811717316,0.17673278384394386,-4.571667394407507,0.9998153746128082,0.2491435759576421,0.3193210373326876,8.280987076164449,0.6085691601037979,0.3005882050945554,0.14516562441421804,-6.907858787420329,0.9950853437185287,0.3417738729343842,0.4030440416575704,7.756199204941174,0.6061425656080246,0.3399057193156406,0.08726631337938087,-4.94454379964589,0.9444955587387085,0.3664159733008841,0.4214214532535544,7.942782552975946,0.5903701558709145,0.33798568103619886,0.08214894652964104,-5.605890212431408,0.9222642332315445,0.2850514049158072,0.49972335171772697,3.388548594469656,0.9997578263282776,0.25687976670551677,0.4955143858556178,-3.3949554822273633,0.9997530728578568,0.3184931160580522,0.7090275098285207,4.281493638394398,0.7998531609773636,0.28680333076994896,0.7091988520303179,-4.09158527331712,0.9920719712972641,0.29166404692330855,0.9186586815360471,6.359784882353756,0.9410568177700043,0.11418012944851132,0.9003413392421995,-2.0894679521247603,0.9920660555362701,0.2608786713901193,0.9608068054486065,6.45234213197566,0.9073737412691116,0.1166001015310679,0.914589935322359,-1.965117984309514,0.9512761682271957,0.41297372004738303,0.9831713722640936,5.107293329285251,0.950646311044693,0.12934183673662458,0.9972124748236276,-4.3044429883540545,0.9882749766111374
