frame_id,timestamp,nose_x,nose_y,nose_z,nose_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility
0,0.0,0.519525945186615,0.3757362961769104,-0.0965464636683464,0.9999860525131226,0.4820435047149658,0.44099804759025574,0.27922704815864563,0.9996997117996216,0.40501290559768677,0.4260566830635071,-0.35653620958328247,0.999984860420227,0.5198327302932739,0.5206589698791504,0.3203091025352478,0.3009334206581116,0.46764376759529114,0.4962678551673889,-0.5432289838790894,0.9993252754211426,0.6155872344970703,0.5076791048049927,0.10025478899478912,0.690022885799408,0.5988727807998657,0.49323853850364685,-0.5347098112106323,0.9987877011299133,0.6466616988182068,0.5060447454452515,0.07149872183799744,0.7001655697822571,0.6304320096969604,0.49656739830970764,-0.5929543972015381,0.9967221617698669,0.4511353373527527,0.6329006552696228,0.1743478924036026,0.9993177652359009,0.37915438413619995,0.6301106810569763,-0.1744370013475418,0.9993769526481628,0.4926912188529968,0.7766583561897278,0.16985076665878296,0.9584243297576904,0.3387789726257324,0.7832295894622803,-0.19553446769714355,0.9981167316436768,0.49653416872024536,0.9148677587509155,0.33346235752105713,0.9838137626647949,0.26312172412872314,0.9121772050857544,-0.10847194492816925,0.9981119632720947,0.4790326654911041,0.9445098042488098,0.33939486742019653,0.9618423581123352,0.23341616988182068,0.9315621852874756,-0.1082642450928688,0.9679592847824097,0.5821483135223389,0.9458810091018677,0.20714691281318665,0.9818191528320312,0.3055640757083893,0.9641900658607483,-0.29831963777542114,0.9952055215835571
1,0.04166666666666667,0.5139907002449036,0.37455692887306213,-0.1479022353887558,0.9999856352806091,0.4780905842781067,0.44125089049339294,0.2736698091030121,0.9997010231018066,0.40012016892433167,0.4253250062465668,-0.3696146011352539,0.9999836087226868,0.5191706418991089,0.5207039713859558,0.2853134274482727,0.31866613030433655,0.4643055498600006,0.49522486329078674,-0.5992739796638489,0.9992867708206177,0.6162645816802979,0.5052746534347534,0.03072420135140419,0.7087999582290649,0.5897818803787231,0.48912376165390015,-0.6305624842643738,0.9987557530403137,0.6475542187690735,0.5021945238113403,-0.004415249917656183,0.7163624167442322,0.6194870471954346,0.49043095111846924,-0.694511353969574,0.9966475963592529,0.4494955539703369,0.6339698433876038,0.17614883184432983,0.9993270635604858,0.3771328032016754,0.6310983896255493,-0.1762348860502243,0.9993875622749329,0.4931078851222992,0.7762918472290039,0.22826968133449554,0.95948326587677,0.33606675267219543,0.7833566665649414,-0.19694535434246063,0.9981920123100281,0.496599942445755,0.9148747324943542,0.40294063091278076,0.9841530919075012,0.2630804181098938,0.9122415781021118,-0.11480995267629623,0.998152494430542,0.47619137167930603,0.9444727301597595,0.4089924991130829,0.9620925188064575,0.23324544727802277,0.9316413998603821,-0.11619723588228226,0.9681041836738586,0.582146942615509,0.9458735585212708,0.2762696146965027,0.9821450114250183,0.30678364634513855,0.9636716842651367,-0.3159107565879822,0.9953091144561768
2,0.08333333333333334,0.4929799437522888,0.37028566002845764,-0.18059000372886658,0.999986469745636,0.4665341377258301,0.44350510835647583,0.2615529000759125,0.9997060894966125,0.37979963421821594,0.4251655340194702,-0.35741719603538513,0.999981701374054,0.5203961133956909,0.5206863880157471,0.26226547360420227,0.3534822463989258,0.45955023169517517,0.4903012216091156,-0.6508577466011047,0.9991815090179443,0.6199792623519897,0.49291881918907166,0.027557292953133583,0.7274280786514282,0.5694956183433533,0.4658387303352356,-0.7878375053405762,0.9986318349838257,0.6479551792144775,0.4864005446434021,-0.006013576872646809,0.7300234436988831,0.6014472246170044,0.4655265808105469,-0.8629047274589539,0.9963284134864807,0.4372705817222595,0.635260820388794,0.17564667761325836,0.9993506073951721,0.3655506670475006,0.632138192653656,-0.17576050758361816,0.9994096755981445,0.49104422330856323,0.7754685878753662,0.23411282896995544,0.9603391289710999,0.33015188574790955,0.7833585143089294,-0.19304803013801575,0.9982457756996155,0.49676817655563354,0.9143912196159363,0.4111705720424652,0.9844165444374084,0.2586205303668976,0.9125913381576538,-0.11115403473377228,0.9981793165206909,0.4747034013271332,0.9440979361534119,0.4181238114833832,0.9618744254112244,0.23036916553974152,0.9331296682357788,-0.11302082985639572,0.9679818153381348,0.5824147462844849,0.9458939433097839,0.28312432765960693,0.9824675917625427,0.30647891759872437,0.963575005531311,-0.31320950388908386,0.9953666925430298
3,0.125,0.4811592996120453,0.3680762052536011,-0.19313167035579681,0.9999873638153076,0.4587539732456207,0.4436301589012146,0.2455289214849472,0.9997193813323975,0.3656425178050995,0.4227197468280792,-0.34221306443214417,0.9999799728393555,0.5211619138717651,0.520404040813446,0.20897260308265686,0.39581820368766785,0.44523417949676514,0.4780954420566559,-0.6466212868690491,0.999125599861145,0.6181886792182922,0.48325514793395996,-0.06310170888900757,0.7489888668060303,0.5509893894195557,0.45233941078186035,-0.7783973813056946,0.998558521270752,0.6473378539085388,0.476009726524353,-0.1067749559879303,0.7482293248176575,0.5832157731056213,0.4505011737346649,-0.8510289788246155,0.9961019158363342,0.430123895406723,0.6354076266288757,0.17291295528411865,0.9993789196014404,0.35602009296417236,0.6322706937789917,-0.17306649684906006,0.999430775642395,0.48821568489074707,0.7749621272087097,0.22789785265922546,0.9611638188362122,0.32237136363983154,0.7836538553237915,-0.18813519179821014,0.9982812404632568,0.49685877561569214,0.914306640625,0.40079671144485474,0.9845211505889893,0.2541710436344147,0.9132412672042847,-0.1043422594666481,0.9981656074523926,0.4741703271865845,0.9440517425537109,0.40745970606803894,0.9612917304039001,0.22864869236946106,0.934977650642395,-0.10569356381893158,0.9669467806816101,0.5828486084938049,0.9460691213607788,0.2712768614292145,0.98259037733078,0.30563801527023315,0.9635650515556335,-0.3100264072418213,0.995328962802887
4,0.16666666666666669,0.4703207015991211,0.36577779054641724,-0.1781638115644455,0.999988317489624,0.45091691613197327,0.4435456395149231,0.2389732152223587,0.9997341632843018,0.35589084029197693,0.4212930500507355,-0.32321134209632874,0.9999784231185913,0.5218682289123535,0.5113455057144165,0.21676334738731384,0.44148707389831543,0.41284042596817017,0.46677640080451965,-0.6524831652641296,0.9990497827529907,0.6182387471199036,0.4670964777469635,-0.02223687618970871,0.7696902751922607,0.5129666328430176,0.4470726549625397,-0.8283867835998535,0.9984742403030396,0.647629976272583,0.45970284938812256,-0.05799654498696327,0.7656751275062561,0.5418118238449097,0.44350799918174744,-0.9021929502487183,0.995864748954773,0.4217405915260315,0.6352779865264893,0.16790911555290222,0.999413013458252,0.34629061818122864,0.6322816610336304,-0.1680881828069687,0.9994601607322693,0.4844425320625305,0.774352490901947,0.21941247582435608,0.9617008566856384,0.31571945548057556,0.7836758494377136,-0.18859216570854187,0.9983035922050476,0.49693089723587036,0.9142012596130371,0.38996949791908264,0.9845425486564636,0.2521737813949585,0.9140669107437134,-0.11252561956644058,0.9981445074081421,0.4741895794868469,0.944035530090332,0.39805105328559875,0.9603333473205566,0.22735796868801117,0.9367209076881409,-0.1154579371213913,0.9659587740898132,0.5828717947006226,0.9460428953170776,0.26556870341300964,0.9827514290809631,0.30541762709617615,0.9635657668113708,-0.3172037899494171,0.9952991604804993
5,0.20833333333333334,0.4546049237251282,0.3600122928619385,-0.20193631947040558,0.9999892115592957,0.4438087046146393,0.44338512420654297,0.22543863952159882,0.9997520446777344,0.3416309654712677,0.4182969927787781,-0.3182416558265686,0.9999783039093018,0.5227078199386597,0.501695990562439,0.1431262195110321,0.4886261224746704,0.3629615306854248,0.45716845989227295,-0.6790416240692139,0.9990230798721313,0.6022961735725403,0.44562485814094543,-0.14012648165225983,0.789631724357605,0.4719579815864563,0.4354853630065918,-0.8636791706085205,0.998401939868927,0.6310116648674011,0.4310493469238281,-0.1859932839870453,0.783129870891571,0.49792757630348206,0.42817825078964233,-0.9370110034942627,0.9955976009368896,0.4090743064880371,0.6353268027305603,0.1642465591430664,0.9994544386863708,0.32963821291923523,0.6323956847190857,-0.16440413892269135,0.999500036239624,0.4791184067726135,0.7741411328315735,0.22817325592041016,0.9626143574714661,0.3036428987979889,0.7837265729904175,-0.18741877377033234,0.9983420372009277,0.4964474141597748,0.9130781292915344,0.41438257694244385,0.9846670031547546,0.25044530630111694,0.9153496623039246,-0.10835179686546326,0.9981033802032471,0.47415080666542053,0.9434272050857544,0.42258235812187195,0.9598413109779358,0.2268119603395462,0.9388988614082336,-0.11153707653284073,0.9644134640693665,0.5826643705368042,0.9447300434112549,0.2805711627006531,0.9829494953155518,0.3056395649909973,0.963485836982727,-0.3161773681640625,0.9952229261398315
6,0.25,0.4376792013645172,0.35836663842201233,-0.19660913944244385,0.999989926815033,0.43313074111938477,0.4429763853549957,0.21937774121761322,0.9997499585151672,0.3140644431114197,0.418505996465683,-0.3213229477405548,0.9999774694442749,0.5216257572174072,0.4854130744934082,0.15560969710350037,0.5312225222587585,0.31464263796806335,0.44983378052711487,-0.701258659362793,0.9990753531455994,0.5937358736991882,0.42215925455093384,-0.07593250274658203,0.8060439825057983,0.43504711985588074,0.4174721837043762,-0.8772600889205933,0.9984431862831116,0.6242228746414185,0.40348219871520996,-0.10969937592744827,0.7951297163963318,0.4655378460884094,0.40648409724235535,-0.9504360556602478,0.9955667853355408,0.39632508158683777,0.6350917816162109,0.1592998206615448,0.9994889497756958,0.3149496018886566,0.6325151920318604,-0.1593870222568512,0.9995337724685669,0.47057437896728516,0.7738304138183594,0.17902204394340515,0.9640328288078308,0.2935274541378021,0.7835593819618225,-0.18336336314678192,0.9983933568000793,0.4956444501876831,0.9120626449584961,0.34191152453422546,0.9849488735198975,0.25065383315086365,0.9160080552101135,-0.08585217595100403,0.9981162548065186,0.47413748502731323,0.9417420029640198,0.3462810516357422,0.9601894021034241,0.2298596352338791,0.938714325428009,-0.08859096467494965,0.9643836617469788,0.5812972187995911,0.9430587291717529,0.188484326004982,0.9833398461341858,0.3051910698413849,0.9631514549255371,-0.3104328513145447,0.9952466487884521
7,0.2916666666666667,0.43239250779151917,0.35905659198760986,-0.23375312983989716,0.999990701675415,0.42550233006477356,0.44275668263435364,0.21857810020446777,0.9997493624687195,0.3106054961681366,0.4187306761741638,-0.3233606219291687,0.9999769330024719,0.5216355323791504,0.4821765422821045,0.18827217817306519,0.5697947144508362,0.3107762038707733,0.4479990303516388,-0.7421517372131348,0.9991215467453003,0.5970061421394348,0.41566774249076843,0.0564502514898777,0.8221184015274048,0.431549608707428,0.41509607434272766,-0.9501124620437622,0.9984956979751587,0.626632571220398,0.40048548579216003,0.0393398143351078,0.8083364367485046,0.46060001850128174,0.40458810329437256,-1.0270261764526367,0.9956100583076477,0.3936215341091156,0.635077714920044,0.15999391674995422,0.9995197057723999,0.313193142414093,0.6327863335609436,-0.1600966602563858,0.9995658993721008,0.4670320153236389,0.7743602395057678,0.18527133762836456,0.9650630950927734,0.29141825437545776,0.7838504314422607,-0.18380238115787506,0.9984428286552429,0.49460476636886597,0.9119023680686951,0.3673262894153595,0.98520827293396,0.25031518936157227,0.9178526401519775,-0.08535062521696091,0.9981464743614197,0.4750312566757202,0.9416061043739319,0.3735772371292114,0.9607447981834412,0.23067046701908112,0.9393775463104248,-0.08739594370126724,0.9647212624549866,0.5813179016113281,0.9414092898368835,0.21584568917751312,0.9836955070495605,0.3050471246242523,0.963045597076416,-0.3099181056022644,0.9952948093414307
8,0.33333333333333337,0.42822951078414917,0.35561585426330566,-0.21549323201179504,0.9999914765357971,0.42092767357826233,0.4377063512802124,0.22543300688266754,0.9997591376304626,0.3019511103630066,0.41888758540153503,-0.3207913637161255,0.9999768733978271,0.5216320753097534,0.4724293351173401,0.22697405517101288,0.6074068546295166,0.2932666540145874,0.4438391625881195,-0.73671954870224,0.9991611838340759,0.5953709483146667,0.4045984745025635,0.10948121547698975,0.8381302356719971,0.4116414487361908,0.41225987672805786,-0.956184983253479,0.9985479116439819,0.6230573654174805,0.38994285464286804,0.09501411020755768,0.8231289386749268,0.44041162729263306,0.4014512896537781,-1.0312738418579102,0.9956597685813904,0.389596551656723,0.6344418525695801,0.16088691353797913,0.9995503425598145,0.31057921051979065,0.6325470805168152,-0.1609930694103241,0.9995955228805542,0.46183639764785767,0.7742800116539001,0.18405455350875854,0.9660188555717468,0.28745362162590027,0.7838932275772095,-0.18396036326885223,0.9984486699104309,0.4927254021167755,0.9105180501937866,0.3534258008003235,0.985320508480072,0.2505800724029541,0.919531524181366,-0.08616380393505096,0.9981281161308289,0.4750458300113678,0.9398335218429565,0.3583451509475708,0.9609529376029968,0.2327771782875061,0.9400672912597656,-0.08806250989437103,0.9645352363586426,0.5809100866317749,0.9387671947479248,0.207347109913826,0.9839121103286743,0.3050403892993927,0.963028073310852,-0.3090272545814514,0.9952520728111267
9,0.375,0.41826680302619934,0.3513641655445099,-0.2125062346458435,0.9999922513961792,0.41846325993537903,0.4355960190296173,0.2348446249961853,0.9997731447219849,0.29482218623161316,0.41902559995651245,-0.2947726249694824,0.999976396560669,0.5202142000198364,0.46691593527793884,0.26280152797698975,0.6436011791229248,0.27540460228919983,0.4444718360900879,-0.7123979926109314,0.9992004036903381,0.5916006565093994,0.4003027677536011,0.16328634321689606,0.8536050319671631,0.38232341408729553,0.41054481267929077,-0.9346532821655273,0.9986159205436707,0.6173198223114014,0.3834853172302246,0.15166106820106506,0.8387474417686462,0.41109558939933777,0.3966316878795624,-1.0085138082504272,0.99576735496521,0.38615694642066956,0.632427990436554,0.16010095179080963,0.99958336353302,0.30550187826156616,0.6318450570106506,-0.1601843237876892,0.9996249675750732,0.4550517201423645,0.773883044719696,0.1541685163974762,0.9671260118484497,0.28314730525016785,0.7838429808616638,-0.18418794870376587,0.9984378218650818,0.4903962314128876,0.9092872142791748,0.2926732003688812,0.9855147004127502,0.25080758333206177,0.9193972945213318,-0.08791752904653549,0.9981085658073425,0.4746023714542389,0.9387996792793274,0.2941794991493225,0.9616082906723022,0.2344401776790619,0.9399808645248413,-0.09191832691431046,0.9644460082054138,0.5795239210128784,0.9359051585197449,0.14408928155899048,0.9842246174812317,0.304254949092865,0.9629240036010742,-0.31402599811553955,0.9952340722084045
